species;clade;group;desert
Tarentola_darwini;Gekkota;lizard;Out
Tarentola_delalandii;Gekkota;lizard;Out
Tarentola_deserti;Gekkota;lizard;Saharab
Tarentola_ephippiata;Gekkota;lizard;Saharab
Tarentola_fascicularis;Gekkota;lizard;Saharab
Tarentola_fogoensis;Gekkota;lizard;Out
Tarentola_gigas;Gekkota;lizard;Out
Tarentola_gomerensis;Gekkota;lizard;Out
Tarentola_maioensis;Gekkota;lizard;Out
Tarentola_mauritanica;Gekkota;lizard;Saharab
Tarentola_mindiae;Gekkota;lizard;Saharab
Tarentola_neglecta;Gekkota;lizard;Saharab
Tarentola_nicolauensis;Gekkota;lizard;Out
Tarentola_protogigas;Gekkota;lizard;Out
Tarentola_raziana;Gekkota;lizard;Out
Tarentola_rudis;Gekkota;lizard;Out
Tarentola_substituta;Gekkota;lizard;Out
Techmarscincus_jigurru;Scincoidea;lizard;Out
Teira_dugesii;Lacertoidea;lizard;Out
Teius_teyou;Lacertoidea;lizard;Out
Telescopus_dhara;Serpentes;snake;Saharab
Telescopus_fallax;Serpentes;snake;Saharab
Telescopus_semiannulatus;Serpentes;snake;Kalahari
Telescopus_tripolitanus;Serpentes;snake;Saharab
Tenuidactylus_caspius;Gekkota;lizard;Asian_Persian
Tenuidactylus_elongatus;Gekkota;lizard;Gobi
Tenuidactylus_fedtschenkoi;Gekkota;lizard;Asian
Tenuidactylus_longipes;Gekkota;lizard;Asian_Persian
Teratoscincus_microlepis;Gekkota;lizard;Persian
Teratoscincus_przewalskii;Gekkota;lizard;Gobi
Teratoscincus_roborowskii;Gekkota;lizard;Gobi
Teratoscincus_scincus;Gekkota;lizard;Asian
Tetracheilostoma_breuili;Serpentes;snake;Out
Tetracheilostoma_carlae;Serpentes;snake;Out
Tetradactylus_seps;Scincoidea;lizard;Out
Tetradactylus_tetradactylus;Scincoidea;lizard;Kalahari
Thamnodynastes_hypoconia;Serpentes;snake;Out
Thamnodynastes_lanei;Serpentes;snake;Out
Thamnodynastes_pallidus;Serpentes;snake;Out
Thamnodynastes_rutilus;Serpentes;snake;Out
Thamnodynastes_strigatus;Serpentes;snake;Out
Thamnophis_atratus;Serpentes;snake;Out
Thamnophis_bogerti;Serpentes;snake;Out
Thamnophis_brachystoma;Serpentes;snake;Out
Thamnophis_butleri;Serpentes;snake;Out
Thamnophis_chrysocephalus;Serpentes;snake;Out
Thamnophis_conanti;Serpentes;snake;American
Thamnophis_couchii;Serpentes;snake;American
Thamnophis_cyrtopsis;Serpentes;snake;American
Thamnophis_elegans;Serpentes;snake;American
Thamnophis_eques;Serpentes;snake;American
Thamnophis_exsul;Serpentes;snake;American
Thamnophis_fulvus;Serpentes;snake;Out
Thamnophis_gigas;Serpentes;snake;Out
Thamnophis_godmani;Serpentes;snake;Out
Thamnophis_hammondii;Serpentes;snake;American
Thamnophis_lineri;Serpentes;snake;Out
Thamnophis_marcianus;Serpentes;snake;American
Thamnophis_melanogaster;Serpentes;snake;American
Thamnophis_mendax;Serpentes;snake;American
Thamnophis_nigronuchalis;Serpentes;snake;Out
Thamnophis_ordinoides;Serpentes;snake;Out
Thamnophis_proximus;Serpentes;snake;Out
Thamnophis_pulchrilatus;Serpentes;snake;Out
Thamnophis_radix;Serpentes;snake;Out
Thamnophis_rufipunctatus;Serpentes;snake;American
Thamnophis_sauritus;Serpentes;snake;Out
Thamnophis_scalaris;Serpentes;snake;American
Thamnophis_scaliger;Serpentes;snake;American
Thamnophis_sirtalis;Serpentes;snake;Out
Thamnophis_sumichrasti;Serpentes;snake;Out
Thamnophis_valida;Serpentes;snake;Out
Thamnosophis_epistibes;Serpentes;snake;Out
Thamnosophis_infrasignatus;Serpentes;snake;Out
Thamnosophis_lateralis;Serpentes;snake;Out
Thamnosophis_martae;Serpentes;snake;Out
Thamnosophis_mavotenda;Serpentes;snake;Out
Thamnosophis_stumpffi;Serpentes;snake;Out
Thecadactylus_rapicauda;Gekkota;lizard;Out
Thecadactylus_solimoensis;Gekkota;lizard;Out
Thelotornis_capensis;Serpentes;snake;Out
Thermophis_baileyi;Serpentes;snake;Out
Thermophis_zhaoermii;Serpentes;snake;Out
Thrasops_jacksonii;Serpentes;snake;Out
Tiliqua_adelaidensis;Scincoidea;lizard;Out
Tiliqua_gigas;Scincoidea;lizard;Out
Tiliqua_nigrolutea;Scincoidea;lizard;Out
Tiliqua_occipitalis;Scincoidea;lizard;Australian
Tiliqua_rugosa;Scincoidea;lizard;Australian
Tiliqua_scincoides;Scincoidea;lizard;Out
Timon_lepidus;Lacertoidea;lizard;Out
Timon_pater;Lacertoidea;lizard;Out
Timon_princeps;Lacertoidea;lizard;Out
Timon_tangitanus;Lacertoidea;lizard;Out
Tomodon_dorsatum;Serpentes;snake;Out
Toropuku_stephensi;Gekkota;lizard;Out
Toxicocalamus_loriae;Serpentes;snake;Out
Toxicocalamus_preussi;Serpentes;snake;Out
Toxicodryas_pulverulenta;Serpentes;snake;Out
Tracheloptychus_madagascariensis;Scincoidea;lizard;Out
Tracheloptychus_petersi;Scincoidea;lizard;Out
Trachischium_monticola;Serpentes;snake;Out
Trachyboa_boulengeri;Serpentes;snake;Out
Trachyboa_gularis;Serpentes;snake;Out
Trachylepis_acutilabris;Scincoidea;lizard;Kalahari
Trachylepis_affinis;Scincoidea;lizard;Out
Trachylepis_albilabris;Scincoidea;lizard;Out
Trachylepis_atlantica;Scincoidea;lizard;Out
Trachylepis_aurata;Scincoidea;lizard;Saharab
Trachylepis_aureopunctata;Scincoidea;lizard;Out
Trachylepis_binotata;Scincoidea;lizard;Kalahari
Trachylepis_boettgeri;Scincoidea;lizard;Out
Trachylepis_brevicollis;Scincoidea;lizard;Saharab
Trachylepis_capensis;Scincoidea;lizard;Kalahari
Trachylepis_comorensis;Scincoidea;lizard;Out
Trachylepis_cristinae;Scincoidea;lizard;Saharab
Trachylepis_dumasi;Scincoidea;lizard;Out
Trachylepis_elegans;Scincoidea;lizard;Out
Trachylepis_gravenhorstii;Scincoidea;lizard;Out
Trachylepis_hoeschi;Scincoidea;lizard;Kalahari
Trachylepis_homalocephala;Scincoidea;lizard;Kalahari
Trachylepis_infralineata;Scincoidea;lizard;Out
Trachylepis_irregularis;Scincoidea;lizard;Out
Trachylepis_maculilabris;Scincoidea;lizard;Out
Trachylepis_madagascariensis;Scincoidea;lizard;Out
Trachylepis_margaritifera;Scincoidea;lizard;Out
Trachylepis_nancycoutuae;Scincoidea;lizard;Out
Trachylepis_occidentalis;Scincoidea;lizard;Kalahari
Trachylepis_ozorii;Scincoidea;lizard;Out
Trachylepis_perrotetii;Scincoidea;lizard;Out
Trachylepis_polytropis;Scincoidea;lizard;Out
Trachylepis_punctatissima;Scincoidea;lizard;Kalahari
Trachylepis_punctulata;Scincoidea;lizard;Kalahari
Trachylepis_quinquetaeniata;Scincoidea;lizard;Out
Trachylepis_sechellensis;Scincoidea;lizard;Out
Trachylepis_socotrana;Scincoidea;lizard;Saharab
Trachylepis_spilogaster;Scincoidea;lizard;Kalahari
Trachylepis_striata;Scincoidea;lizard;Kalahari
Trachylepis_sulcata;Scincoidea;lizard;Kalahari
Trachylepis_tandrefana;Scincoidea;lizard;Out
Trachylepis_tavaratra;Scincoidea;lizard;Out
Trachylepis_tessellata;Scincoidea;lizard;Saharab
Trachylepis_varia;Scincoidea;lizard;Out
Trachylepis_variegata;Scincoidea;lizard;Kalahari
Trachylepis_vato;Scincoidea;lizard;Out
Trachylepis_vezo;Scincoidea;lizard;Out
Trachylepis_vittata;Scincoidea;lizard;Saharab
Trachylepis_wrightii;Scincoidea;lizard;Out
Trapelus_agilis;Iguania;lizard;Asian_Persian
Trapelus_agnetae;Iguania;lizard;Saharab
Trapelus_boehmei;Iguania;lizard;Saharab
Trapelus_flavimaculatus;Iguania;lizard;Saharab
Trapelus_mutabilis;Iguania;lizard;Saharab
Trapelus_ruderatus;Iguania;lizard;Saharab
Trapelus_sanguinolentus;Iguania;lizard;Asian
Trapelus_savignii;Iguania;lizard;Saharab
Tretanorhinus_variabilis;Serpentes;snake;Out
Tretioscincus_agilis;Lacertoidea;lizard;Out
Tretioscincus_oriximinensis;Lacertoidea;lizard;Out
Tribolonotus_blanchardi;Scincoidea;lizard;Out
Tribolonotus_brongersmai;Scincoidea;lizard;Out
Tribolonotus_gracilis;Scincoidea;lizard;Out
Tribolonotus_novaeguineae;Scincoidea;lizard;Out
Tribolonotus_ponceleti;Scincoidea;lizard;Out
Tribolonotus_pseudoponceleti;Scincoidea;lizard;Out
Tribolonotus_schmidti;Scincoidea;lizard;Out
Tricheilostoma_bicolor;Serpentes;snake;Out
Trilepida_macrolepis;Serpentes;snake;Out
Trimeresurus_albolabris;Serpentes;snake;Out
Trimeresurus_andersonii;Serpentes;snake;Out
Trimeresurus_borneensis;Serpentes;snake;Out
Trimeresurus_cantori;Serpentes;snake;Out
Trimeresurus_erythrurus;Serpentes;snake;Out
Trimeresurus_fasciatus;Serpentes;snake;Out
Trimeresurus_flavomaculatus;Serpentes;snake;Out
Trimeresurus_gracilis;Serpentes;snake;Out
Trimeresurus_gramineus;Serpentes;snake;Out
Trimeresurus_gumprechti;Serpentes;snake;Out
Trimeresurus_hageni;Serpentes;snake;Out
Trimeresurus_insularis;Serpentes;snake;Out
Trimeresurus_kanburiensis;Serpentes;snake;Out
Trimeresurus_macrops;Serpentes;snake;Out
Trimeresurus_malabaricus;Serpentes;snake;Out
Trimeresurus_malcolmi;Serpentes;snake;Out
Trimeresurus_mcgregori;Serpentes;snake;Out
Trimeresurus_medoensis;Serpentes;snake;Out
Trimeresurus_popeiorum;Serpentes;snake;Out
Trimeresurus_puniceus;Serpentes;snake;Out
Trimeresurus_purpureomaculatus;Serpentes;snake;Out
Trimeresurus_schultzei;Serpentes;snake;Out
Trimeresurus_septentrionalis;Serpentes;snake;Out
Trimeresurus_sichuanensis;Serpentes;snake;Out
Trimeresurus_stejnegeri;Serpentes;snake;Out
Trimeresurus_sumatranus;Serpentes;snake;Out
Trimeresurus_tibetanus;Serpentes;snake;Out
Trimeresurus_trigonocephalus;Serpentes;snake;Out
Trimeresurus_truongsonensis;Serpentes;snake;Out
Trimeresurus_venustus;Serpentes;snake;Out
Trimeresurus_vogeli;Serpentes;snake;Out
Trimeresurus_wiroti;Serpentes;snake;Out
Trimeresurus_yunnanensis;Serpentes;snake;Out
Trimetopon_gracile;Serpentes;snake;Out
Trimorphodon_biscutatus;Serpentes;snake;American
Trimorphodon_lambda;Serpentes;snake;American
Trimorphodon_lyrophanes;Serpentes;snake;American
Trimorphodon_vilkinsonii;Serpentes;snake;American
Trioceros_affinis;Iguania;lizard;Out
Trioceros_balebicornutus;Iguania;lizard;Out
Trioceros_bitaeniatus;Iguania;lizard;Out
Trioceros_camerunensis;Iguania;lizard;Out
Trioceros_conirostratus;Iguania;lizard;Out
Trioceros_cristatus;Iguania;lizard;Out
Trioceros_deremensis;Iguania;lizard;Out
Trioceros_eisentrauti;Iguania;lizard;Out
Trioceros_ellioti;Iguania;lizard;Out
Trioceros_feae;Iguania;lizard;Out
Trioceros_fuelleborni;Iguania;lizard;Out
Trioceros_goetzei;Iguania;lizard;Out
Trioceros_hanangensis;Iguania;lizard;Out
Trioceros_harennae;Iguania;lizard;Out
Trioceros_hoehnelii;Iguania;lizard;Out
Trioceros_incornutus;Iguania;lizard;Out
Trioceros_ituriensis;Iguania;lizard;Out
Trioceros_jacksonii;Iguania;lizard;Out
Trioceros_johnstoni;Iguania;lizard;Out
Trioceros_kinangopensis;Iguania;lizard;Out
Trioceros_laterispinis;Iguania;lizard;Out
Trioceros_melleri;Iguania;lizard;Out
Trioceros_montium;Iguania;lizard;Out
Trioceros_narraioca;Iguania;lizard;Out
Trioceros_nyirit;Iguania;lizard;Out
Trioceros_oweni;Iguania;lizard;Out
Trioceros_perreti;Iguania;lizard;Out
Trioceros_pfefferi;Iguania;lizard;Out
Trioceros_quadricornis;Iguania;lizard;Out
Trioceros_rudis;Iguania;lizard;Out
Trioceros_schubotzi;Iguania;lizard;Out
Trioceros_serratus;Iguania;lizard;Out
Trioceros_sternfeldi;Iguania;lizard;Out
Trioceros_tempeli;Iguania;lizard;Out
Trioceros_werneri;Iguania;lizard;Out
Trioceros_wiedersheimi;Iguania;lizard;Out
Trogonophis_wiegmanni;Lacertoidea;worm lizard;Out
Tropidechis_carinatus;Serpentes;snake;Out
Tropidoclonion_lineatum;Serpentes;snake;Out
Tropidodipsas_sartorii;Serpentes;snake;Out
Tropidodryas_serra;Serpentes;snake;Out
Tropidodryas_striaticeps;Serpentes;snake;Out
Tropidolaemus_wagleri;Serpentes;snake;Out
Tropidophis_canus;Serpentes;snake;Out
Tropidophis_feicki;Serpentes;snake;Out
Tropidophis_greenwayi;Serpentes;snake;Out
Tropidophis_haetianus;Serpentes;snake;Out
Tropidophis_melanurus;Serpentes;snake;Out
Tropidophis_pardalis;Serpentes;snake;Out
Tropidophis_taczanowskyi;Serpentes;snake;Out
Tropidophis_wrighti;Serpentes;snake;Out
Tropidophorus_baconi;Scincoidea;lizard;Out
Tropidophorus_baviensis;Scincoidea;lizard;Out
Tropidophorus_beccarii;Scincoidea;lizard;Out
Tropidophorus_berdmorei;Scincoidea;lizard;Out
Tropidophorus_boehmei;Scincoidea;lizard;Out
Tropidophorus_brookei;Scincoidea;lizard;Out
Tropidophorus_cocincinensis;Scincoidea;lizard;Out
Tropidophorus_grayi;Scincoidea;lizard;Out
Tropidophorus_hainanus;Scincoidea;lizard;Out
Tropidophorus_latiscutatus;Scincoidea;lizard;Out
Tropidophorus_matsuii;Scincoidea;lizard;Out
Tropidophorus_microlepis;Scincoidea;lizard;Out
Tropidophorus_misaminius;Scincoidea;lizard;Out
Tropidophorus_murphyi;Scincoidea;lizard;Out
Tropidophorus_noggei;Scincoidea;lizard;Out
Tropidophorus_partelloi;Scincoidea;lizard;Out
Tropidophorus_robinsoni;Scincoidea;lizard;Out
Tropidophorus_sinicus;Scincoidea;lizard;Out
Tropidophorus_thai;Scincoidea;lizard;Out
Tropidosaura_cottrelli;Lacertoidea;lizard;Out
Tropidosaura_essexi;Lacertoidea;lizard;Out
Tropidosaura_gularis;Lacertoidea;lizard;Kalahari
Tropidosaura_montana;Lacertoidea;lizard;Out
Tropidoscincus_aubrianus;Scincoidea;lizard;Out
Tropidoscincus_boreus;Scincoidea;lizard;Out
Tropidoscincus_variabilis;Scincoidea;lizard;Out
Tropidurus_bogerti;Iguania;lizard;Out
Tropidurus_callathelys;Iguania;lizard;Out
Tropidurus_cocorobensis;Iguania;lizard;Out
Tropidurus_erythrocephalus;Iguania;lizard;Out
Tropidurus_etheridgei;Iguania;lizard;Out
Tropidurus_helenae;Iguania;lizard;Out
Tropidurus_hispidus;Iguania;lizard;Out
Tropidurus_hygomi;Iguania;lizard;Out
Tropidurus_insulanus;Iguania;lizard;Out
Tropidurus_itambere;Iguania;lizard;Out
Tropidurus_jaguaribanus;Iguania;lizard;Out
Tropidurus_montanus;Iguania;lizard;Out
Tropidurus_mucujensis;Iguania;lizard;Out
Tropidurus_oreadicus;Iguania;lizard;Out
Tropidurus_pinima;Iguania;lizard;Out
Tropidurus_psammonastes;Iguania;lizard;Out
Tropidurus_semitaeniatus;Iguania;lizard;Out
Tropidurus_spinulosus;Iguania;lizard;Out
Tropidurus_torquatus;Iguania;lizard;Out
Tropiocolotes_algericus;Gekkota;lizard;Saharab
Tropiocolotes_nattereri;Gekkota;lizard;Saharab
Tropiocolotes_nubicus;Gekkota;lizard;Saharab
Tropiocolotes_scortecci;Gekkota;lizard;Saharab
Tropiocolotes_somalicus;Gekkota;lizard;Saharab
Tropiocolotes_steudneri;Gekkota;lizard;Saharab
Tropiocolotes_tripolitanus;Gekkota;lizard;Saharab
Tukutuku_rakiurae;Gekkota;lizard;Out
Tumbunascincus_luteilateralis;Scincoidea;lizard;Out
Tupinambis_longilineus;Lacertoidea;lizard;Out
Tupinambis_quadrilineatus;Lacertoidea;lizard;Out
Tupinambis_teguixin;Lacertoidea;lizard;Out
Tympanocryptis_centralis;Iguania;lizard;Australian
Tympanocryptis_cephalus;Iguania;lizard;Australian
Tympanocryptis_houstoni;Iguania;lizard;Australian
Tympanocryptis_intima;Iguania;lizard;Australian
Tympanocryptis_lineata;Iguania;lizard;Australian
Tympanocryptis_pinguicolla;Iguania;lizard;Out
Tympanocryptis_tetraporophora;Iguania;lizard;Australian
Tympanocryptis_uniformis;Iguania;lizard;Out
Typhlacontias_brevipes;Scincoidea;lizard;Kalahari
Typhlacontias_punctatissimus;Scincoidea;lizard;Kalahari
Typhlophis_squamosus;Serpentes;snake;Out
Typhlops_agoralionis;Serpentes;snake;Out
Typhlops_anchaurus;Serpentes;snake;Out
Typhlops_anousius;Serpentes;snake;Out
Typhlops_arator;Serpentes;snake;Out
Typhlops_biminiensis;Serpentes;snake;Out
Typhlops_capitulatus;Serpentes;snake;Out
Typhlops_catapontus;Serpentes;snake;Out
Typhlops_caymanensis;Serpentes;snake;Out
Typhlops_contorhinus;Serpentes;snake;Out
Typhlops_dominicanus;Serpentes;snake;Out
Typhlops_eperopeus;Serpentes;snake;Out
Typhlops_geotomus;Serpentes;snake;Out
Typhlops_granti;Serpentes;snake;Out
Typhlops_guadeloupensis;Serpentes;snake;Out
Typhlops_hectus;Serpentes;snake;Out
Typhlops_hypomethes;Serpentes;snake;Out
Typhlops_jamaicensis;Serpentes;snake;Out
Typhlops_lumbricalis;Serpentes;snake;Out
Typhlops_monastus;Serpentes;snake;Out
Typhlops_naugus;Serpentes;snake;Out
Typhlops_notorachius;Serpentes;snake;Out
Typhlops_perimychus;Serpentes;snake;Out
Typhlops_platycephalus;Serpentes;snake;Out
Typhlops_proancylops;Serpentes;snake;Out
Typhlops_pusillus;Serpentes;snake;Out
Typhlops_richardi;Serpentes;snake;Out
Typhlops_rostellatus;Serpentes;snake;Out
Typhlops_schwartzi;Serpentes;snake;Out
Typhlops_sulcatus;Serpentes;snake;Out
Typhlops_sylleptor;Serpentes;snake;Out
Typhlops_syntherus;Serpentes;snake;Out
Typhlops_titanops;Serpentes;snake;Out
Typhlosaurus_braini;Scincoidea;lizard;Kalahari
Typhlosaurus_caecus;Scincoidea;lizard;Kalahari
Typhlosaurus_lomiae;Scincoidea;lizard;Kalahari
Typhlosaurus_meyeri;Scincoidea;lizard;Kalahari
Typhlosaurus_vermis;Scincoidea;lizard;Kalahari
Tytthoscincus_aesculeticola;Scincoidea;lizard;Out
Tytthoscincus_atrigularis;Scincoidea;lizard;Out
Tytthoscincus_hallieri;Scincoidea;lizard;Out
Tytthoscincus_parvus;Scincoidea;lizard;Out
Uma_exsul;Iguania;lizard;American
Uma_inornata;Iguania;lizard;American
Uma_notata;Iguania;lizard;American
Uma_paraphygas;Iguania;lizard;American
Uma_rufopunctata;Iguania;lizard;American
Uma_scoparia;Iguania;lizard;American
Underwoodisaurus_milii;Gekkota;lizard;Australian
Ungaliophis_continentalis;Serpentes;snake;Out
Uracentron_flaviceps;Iguania;lizard;Out
Uranoscodon_superciliosus;Iguania;lizard;Out
Urocotyledon_inexpectata;Gekkota;lizard;Out
Uromacer_catesbyi;Serpentes;snake;Out
Uromacer_frenatus;Serpentes;snake;Out
Uromacer_oxyrhynchus;Serpentes;snake;Out
Uromastyx_acanthinura;Iguania;lizard;Saharab
Uromastyx_aegyptia;Iguania;lizard;Saharab
Uromastyx_benti;Iguania;lizard;Saharab
Uromastyx_dispar;Iguania;lizard;Saharab
Uromastyx_geyri;Iguania;lizard;Saharab
Uromastyx_macfadyeni;Iguania;lizard;Saharab
Uromastyx_nigriventris;Iguania;lizard;Saharab
Uromastyx_ocellata;Iguania;lizard;Saharab
Uromastyx_ornata;Iguania;lizard;Saharab
Uromastyx_princeps;Iguania;lizard;Saharab
Uromastyx_shobraki;Iguania;lizard;Saharab
Uromastyx_thomasi;Iguania;lizard;Saharab
Uromastyx_yemenensis;Iguania;lizard;Saharab
Uropeltis_ellioti;Serpentes;snake;Out
Uropeltis_liura;Serpentes;snake;Out
Uropeltis_macrolepis;Serpentes;snake;Out
Uropeltis_melanogaster;Serpentes;snake;Out
Uropeltis_phillipsi;Serpentes;snake;Out
Uropeltis_phipsonii;Serpentes;snake;Out
Uroplatus_alluaudi;Gekkota;lizard;Out
Uroplatus_ebenaui;Gekkota;lizard;Out
Uroplatus_fimbriatus;Gekkota;lizard;Out
Uroplatus_finiavana;Gekkota;lizard;Out
Uroplatus_giganteus;Gekkota;lizard;Out
Uroplatus_guentheri;Gekkota;lizard;Out
Uroplatus_henkeli;Gekkota;lizard;Out
Uroplatus_lineatus;Gekkota;lizard;Out
Uroplatus_malahelo;Gekkota;lizard;Out
Uroplatus_malama;Gekkota;lizard;Out
Uroplatus_phantasticus;Gekkota;lizard;Out
Uroplatus_pietschmanni;Gekkota;lizard;Out
Uroplatus_sameiti;Gekkota;lizard;Out
Uroplatus_sikorae;Gekkota;lizard;Out
Urosaurus_auriculatus;Iguania;lizard;Out
Urosaurus_bicarinatus;Iguania;lizard;Out
Urosaurus_clarionensis;Iguania;lizard;Out
Urosaurus_gadovi;Iguania;lizard;Out
Urosaurus_graciosus;Iguania;lizard;American
Urosaurus_lahtelai;Iguania;lizard;American
Urosaurus_nigricaudus;Iguania;lizard;American
Urosaurus_ornatus;Iguania;lizard;American
Urostrophus_gallardoi;Iguania;lizard;Out
Urostrophus_vautieri;Iguania;lizard;Out
Uta_palmeri;Iguania;lizard;Out
Uta_squamata;Iguania;lizard;American
Uta_stansburiana;Iguania;lizard;American
Uvidicolus_sphyrurus;Gekkota;lizard;Out
Vanzosaura_rubricauda;Lacertoidea;lizard;Out
Varanus_acanthurus;Anguimorpha;lizard;Australian
Varanus_albigularis;Anguimorpha;lizard;Kalahari
Varanus_baritji;Anguimorpha;lizard;Out
Varanus_beccarii;Anguimorpha;lizard;Out
Varanus_bengalensis;Anguimorpha;lizard;Persian
Varanus_bitatawa;Anguimorpha;lizard;Out
Varanus_boehmei;Anguimorpha;lizard;Out
Varanus_brevicauda;Anguimorpha;lizard;Australian
Varanus_bushi;Anguimorpha;lizard;Australian
Varanus_caerulivirens;Anguimorpha;lizard;Out
Varanus_caudolineatus;Anguimorpha;lizard;Australian
Varanus_cerambonensis;Anguimorpha;lizard;Out
Varanus_cumingi;Anguimorpha;lizard;Out
Varanus_doreanus;Anguimorpha;lizard;Out
Varanus_dumerilii;Anguimorpha;lizard;Out
Varanus_eremius;Anguimorpha;lizard;Australian
Varanus_exanthematicus;Anguimorpha;lizard;Out
Varanus_finschi;Anguimorpha;lizard;Out
Varanus_flavescens;Anguimorpha;lizard;Persian
Varanus_giganteus;Anguimorpha;lizard;Australian
Varanus_gilleni;Anguimorpha;lizard;Australian
Varanus_glauerti;Anguimorpha;lizard;Out
Varanus_glebopalma;Anguimorpha;lizard;Out
Varanus_gouldii;Anguimorpha;lizard;Australian
Varanus_griseus;Anguimorpha;lizard;Asian_Persian_Saharab
Varanus_indicus;Anguimorpha;lizard;Out
Varanus_jobiensis;Anguimorpha;lizard;Out
Varanus_keithhornei;Anguimorpha;lizard;Out
Varanus_kingorum;Anguimorpha;lizard;Out
Varanus_komodoensis;Anguimorpha;lizard;Out
Varanus_kordensis;Anguimorpha;lizard;Out
Varanus_macraei;Anguimorpha;lizard;Out
Varanus_marmoratus;Anguimorpha;lizard;Out
Varanus_melinus;Anguimorpha;lizard;Out
Varanus_mertensi;Anguimorpha;lizard;Out
Varanus_mitchelli;Anguimorpha;lizard;Out
Varanus_nebulosus;Anguimorpha;lizard;Out
Varanus_niloticus;Anguimorpha;lizard;Out
Varanus_nuchalis;Anguimorpha;lizard;Out
Varanus_olivaceus;Anguimorpha;lizard;Out
Varanus_palawanensis;Anguimorpha;lizard;Out
Varanus_panoptes;Anguimorpha;lizard;Australian
Varanus_pilbarensis;Anguimorpha;lizard;Australian
Varanus_prasinus;Anguimorpha;lizard;Out
Varanus_primordius;Anguimorpha;lizard;Out
Varanus_rainerguentheri;Anguimorpha;lizard;Out
Varanus_rosenbergi;Anguimorpha;lizard;Out
Varanus_rudicollis;Anguimorpha;lizard;Out
Varanus_salvadorii;Anguimorpha;lizard;Out
Varanus_salvator;Anguimorpha;lizard;Out
Varanus_scalaris;Anguimorpha;lizard;Out
Varanus_semiremex;Anguimorpha;lizard;Out
Varanus_spenceri;Anguimorpha;lizard;Australian
Varanus_storri;Anguimorpha;lizard;Out
Varanus_timorensis;Anguimorpha;lizard;Out
Varanus_togianus;Anguimorpha;lizard;Out
Varanus_tristis;Anguimorpha;lizard;Australian
Varanus_varius;Anguimorpha;lizard;Out
Varanus_yemenensis;Anguimorpha;lizard;Saharab
Varanus_yuwonoi;Anguimorpha;lizard;Out
Varzea_altamazonica;Scincoidea;lizard;Out
Varzea_bistriata;Scincoidea;lizard;Out
Vermicella_annulata;Serpentes;snake;Out
Vermicella_calonotus;Serpentes;snake;Out
Vermicella_intermedia;Serpentes;snake;Out
Vermicella_multifasciata;Serpentes;snake;Out
Vermicella_snelli;Serpentes;snake;Australian
Vhembelacerta_rupicola;Lacertoidea;lizard;Out
Vipera_ammodytes;Serpentes;snake;Out
Vipera_aspis;Serpentes;snake;Out
Vipera_barani;Serpentes;snake;Out
Vipera_berus;Serpentes;snake;Gobi
Vipera_dinniki;Serpentes;snake;Out
Vipera_eriwanensis;Serpentes;snake;Out
Vipera_kaznakovi;Serpentes;snake;Out
Vipera_latastei;Serpentes;snake;Out
Vipera_lotievi;Serpentes;snake;Out
Vipera_monticola;Serpentes;snake;Out
Vipera_orlovi;Serpentes;snake;Out
Vipera_renardi;Serpentes;snake;Asian
Vipera_seoanei;Serpentes;snake;Out
